ma_phong_ban_1,ten_phong_ban_1,kinh_do_1,vi_do_1,ma_phong_ban_2,ten_phong_ban_2,kinh_do_2,vi_do_2,Khoảng cách đường bộ km,khoang_cach_chim_bay_km,tinh_thanh_sau_sap_nhap,tinh_thanh,khoang_cach_chim_bay,Khoảng cách đường bộ,thời gian,directed_pair_key_by_code,undirected_pair_key_by_code,directed_pair_key_by_coord,undirected_pair_key_by_coord
32030000,PGD La Phù,105.7290427,20.9897546,14500000,CN Bắc Thăng Long,105.8485576,21.2591285,41.3,32.41686496555348,TP. Hà Nội,,,,,32030000__14500000,14500000__32030000,"20.98975,105.72904__21.25913,105.84856","20.98975,105.72904__21.25913,105.84856"
32031000,PGD Phú Mỹ,105.6650946,20.9293704,14500000,CN Bắc Thăng Long,105.8485576,21.2591285,52.0,41.31293917487161,TP. Hà Nội,,,,,32031000__14500000,14500000__32031000,"20.92937,105.66509__21.25913,105.84856","20.92937,105.66509__21.25913,105.84856"
32032000,PGD Quốc Oai,105.6409498,20.9993218,14500000,CN Bắc Thăng Long,105.8485576,21.2591285,49.1,36.0312495058844,TP. Hà Nội,,,,,32032000__14500000,14500000__32032000,"20.99932,105.64095__21.25913,105.84856","20.99932,105.64095__21.25913,105.84856"
32034000,PGD Hà Đông,105.770002,20.9658888,14500000,CN Bắc Thăng Long,105.8485576,21.2591285,38.8,33.60954473431403,TP. Hà Nội,,,,,32034000__14500000,14500000__32034000,"20.96589,105.77000__21.25913,105.84856","20.96589,105.77000__21.25913,105.84856"
32036000,PGD Thanh Trì,105.8451667,20.9449444,14500000,CN Bắc Thăng Long,105.8485576,21.2591285,55.8,34.93744886150075,TP. Hà Nội,,,,,32036000__14500000,14500000__32036000,"20.94494,105.84517__21.25913,105.84856","20.94494,105.84517__21.25913,105.84856"
32037000,PGD Thanh Niên,105.8406691,21.0489923,14500000,CN Bắc Thăng Long,105.8485576,21.2591285,27.6,23.38039504432529,TP. Hà Nội,,,,,32037000__14500000,14500000__32037000,"21.04899,105.84067__21.25913,105.84856","21.04899,105.84067__21.25913,105.84856"
32038000,PGD Xuân Thủy,105.7916411,21.0160609,14500000,CN Bắc Thăng Long,105.8485576,21.2591285,30.5,27.66499405197653,TP. Hà Nội,,,,,32038000__14500000,14500000__32038000,"21.01606,105.79164__21.25913,105.84856","21.01606,105.79164__21.25913,105.84856"
32200000,CN Đô Thành,105.7755539,20.9755068,14500000,CN Bắc Thăng Long,105.8485576,21.2591285,37.2,32.43367819019307,TP. Hà Nội,,,,,32200000__14500000,14500000__32200000,"20.97551,105.77555__21.25913,105.84856","20.97551,105.77555__21.25913,105.84856"
32230000,PGD số 01,105.6770079,21.0815254,14500000,CN Bắc Thăng Long,105.8485576,21.2591285,40.2,26.57857927687197,TP. Hà Nội,,,,,32230000__14500000,14500000__32230000,"21.08153,105.67701__21.25913,105.84856","21.08153,105.67701__21.25913,105.84856"
32231000,PGD Hoàng Văn Thụ,105.7788826,20.9739617,14500000,CN Bắc Thăng Long,105.8485576,21.2591285,37.4,32.52230329851573,TP. Hà Nội,,,,,32231000__14500000,14500000__32231000,"20.97396,105.77888__21.25913,105.84856","20.97396,105.77888__21.25913,105.84856"
32232000,PGD Nhuệ Giang,105.7568642,20.9719329,14500000,CN Bắc Thăng Long,105.8485576,21.2591285,38.0,33.32098842959584,TP. Hà Nội,,,,,32232000__14500000,14500000__32232000,"20.97193,105.75686__21.25913,105.84856","20.97193,105.75686__21.25913,105.84856"
32233000,PGD Văn Phú,105.770088,20.956409,14500000,CN Bắc Thăng Long,105.8485576,21.2591285,40.1,34.63110602068308,TP. Hà Nội,,,,,32233000__14500000,14500000__32233000,"20.95641,105.77009__21.25913,105.84856","20.95641,105.77009__21.25913,105.84856"
32234000,PGD Nam Tân,105.7569267,20.9479254,14500000,CN Bắc Thăng Long,105.8485576,21.2591285,41.4,35.88601343103272,TP. Hà Nội,,,,,32234000__14500000,14500000__32234000,"20.94793,105.75693__21.25913,105.84856","20.94793,105.75693__21.25913,105.84856"
32400000,CN Quang Trung,105.7853611,20.9787911,14500000,CN Bắc Thăng Long,105.8485576,21.2591285,36.6,31.85387660796167,TP. Hà Nội,,,,,32400000__14500000,14500000__32400000,"20.97879,105.78536__21.25913,105.84856","20.97879,105.78536__21.25913,105.84856"
32430000,PGD An Khánh,105.7320396,21.0043752,14500000,CN Bắc Thăng Long,105.8485576,21.2591285,40.2,30.79740704392274,TP. Hà Nội,,,,,32430000__14500000,14500000__32430000,"21.00438,105.73204__21.25913,105.84856","21.00438,105.73204__21.25913,105.84856"
32433000,PGD Phúc La,105.793223,20.962332,14500000,CN Bắc Thăng Long,105.8485576,21.2591285,39.4,33.49771275911107,TP. Hà Nội,,,,,32433000__14500000,14500000__32433000,"20.96233,105.79322__21.25913,105.84856","20.96233,105.79322__21.25913,105.84856"
32435000,PGD Việt Phát,105.773428,20.9692627,14500000,CN Bắc Thăng Long,105.8485576,21.2591285,38.2,33.16036587578311,TP. Hà Nội,,,,,32435000__14500000,14500000__32435000,"20.96926,105.77343__21.25913,105.84856","20.96926,105.77343__21.25913,105.84856"
32436000,PGD Đại Kim,105.8210842,20.9724783,14500000,CN Bắc Thăng Long,105.8485576,21.2591285,53.7,32.00118979474971,TP. Hà Nội,,,,,32436000__14500000,14500000__32436000,"20.97248,105.82108__21.25913,105.84856","20.97248,105.82108__21.25913,105.84856"
32600000,CN Thăng Long,105.782865,21.015783,14500000,CN Bắc Thăng Long,105.8485576,21.2591285,32.9,27.90336138550629,TP. Hà Nội,,,,,32600000__14500000,14500000__32600000,"21.01578,105.78287__21.25913,105.84856","21.01578,105.78287__21.25913,105.84856"
32630000,PGD Đại An,105.7936961,20.9845139,14500000,CN Bắc Thăng Long,105.8485576,21.2591285,36.5,31.06144724278843,TP. Hà Nội,,,,,32630000__14500000,14500000__32630000,"20.98451,105.79370__21.25913,105.84856","20.98451,105.79370__21.25913,105.84856"
32631000,PGD Thành Tây,105.8011343,20.9799725,14500000,CN Bắc Thăng Long,105.8485576,21.2591285,36.2,31.42807300239868,TP. Hà Nội,,,,,32631000__14500000,14500000__32631000,"20.97997,105.80113__21.25913,105.84856","20.97997,105.80113__21.25913,105.84856"
32633000,PGD Hưng Phát,105.7503036,21.045557,14500000,CN Bắc Thăng Long,105.8485576,21.2591285,34.1,25.84165624340324,TP. Hà Nội,,,,,32633000__14500000,14500000__32633000,"21.04556,105.75030__21.25913,105.84856","21.04556,105.75030__21.25913,105.84856"
32634000,PGD Từ Liêm,105.7974311,21.035894,14500000,CN Bắc Thăng Long,105.8485576,21.2591285,28.1,25.38250212294367,TP. Hà Nội,,,,,32634000__14500000,14500000__32634000,"21.03589,105.79743__21.25913,105.84856","21.03589,105.79743__21.25913,105.84856"
32800000,CN Tây Thăng Long,105.7328363,21.0059239,14500000,CN Bắc Thăng Long,105.8485576,21.2591285,39.4,30.60656340666253,TP. Hà Nội,,,,,32800000__14500000,14500000__32800000,"21.00592,105.73284__21.25913,105.84856","21.00592,105.73284__21.25913,105.84856"
32830000,PGD Trung Chính,105.8008666,21.0094211,14500000,CN Bắc Thăng Long,105.8485576,21.2591285,31.4,28.20332497483435,TP. Hà Nội,,,,,32830000__14500000,14500000__32830000,"21.00942,105.80087__21.25913,105.84856","21.00942,105.80087__21.25913,105.84856"
32831000,PGD Bình Phú,105.6134442,21.0168412,14500000,CN Bắc Thăng Long,105.8485576,21.2591285,51.4,36.3375692451987,TP. Hà Nội,,,,,32831000__14500000,14500000__32831000,"21.01684,105.61344__21.25913,105.84856","21.01684,105.61344__21.25913,105.84856"
32832000,PGD Chương Mỹ,105.7115107,20.9263435,14500000,CN Bắc Thăng Long,105.8485576,21.2591285,47.7,39.64144452243963,TP. Hà Nội,,,,,32832000__14500000,14500000__32832000,"20.92634,105.71151__21.25913,105.84856","20.92634,105.71151__21.25913,105.84856"
32834000,PGD Xuân Mai,105.5765428,20.8985516,14500000,CN Bắc Thăng Long,105.8485576,21.2591285,62.9,49.03136191122053,TP. Hà Nội,,,,,32834000__14500000,14500000__32834000,"20.89855,105.57654__21.25913,105.84856","20.89855,105.57654__21.25913,105.84856"
14533000,PGD Bắc Hà,105.8928539,21.0605622,14530000,PGD Nội Bài,105.8048505,21.2134158,26.5,19.29216675867303,TP. Hà Nội,,,,,14533000__14530000,14530000__14533000,"21.06056,105.89285__21.21342,105.80485","21.06056,105.89285__21.21342,105.80485"
14600000,CN Tây Hà Nội,105.7733339,21.0376276,14530000,PGD Nội Bài,105.8048505,21.2134158,24.5,19.81821787590215,TP. Hà Nội,,,,,14600000__14530000,14530000__14600000,"21.03763,105.77333__21.21342,105.80485","21.03763,105.77333__21.21342,105.80485"
14630000,PGD Trung Hoà,105.7743892,21.0421264,14530000,PGD Nội Bài,105.8048505,21.2134158,23.7,19.30678049176105,TP. Hà Nội,,,,,14630000__14530000,14530000__14630000,"21.04213,105.77439__21.21342,105.80485","21.04213,105.77439__21.21342,105.80485"
14632000,PGD Thành Thái,105.7941957,21.0288108,14530000,PGD Nội Bài,105.8048505,21.2134158,25.8,20.55686866281058,TP. Hà Nội,,,,,14632000__14530000,14530000__14632000,"21.02881,105.79420__21.21342,105.80485","21.02881,105.79420__21.21342,105.80485"
14633000,PGD Hoài Đức,105.7073133,21.0703111,14530000,PGD Nội Bài,105.8048505,21.2134158,32.0,18.85560822677881,TP. Hà Nội,,,,,14633000__14530000,14530000__14633000,"21.07031,105.70731__21.21342,105.80485","21.07031,105.70731__21.21342,105.80485"
14635000,PGD Bắc Từ Liêm,105.7649134,21.0405775,14530000,PGD Nội Bài,105.8048505,21.2134158,25.1,19.66008018288342,TP. Hà Nội,,,,,14635000__14530000,14530000__14635000,"21.04058,105.76491__21.21342,105.80485","21.04058,105.76491__21.21342,105.80485"
14636000,PGD Trần Đăng Ninh,105.7917973,21.0394061,14530000,PGD Nội Bài,105.8048505,21.2134158,26.1,19.39630548746387,TP. Hà Nội,,,,,14636000__14530000,14530000__14636000,"21.03941,105.79180__21.21342,105.80485","21.03941,105.79180__21.21342,105.80485"
18800000,CN Hà Thành,105.7602524,21.0451734,14530000,PGD Nội Bài,105.8048505,21.2134158,26.1,19.27109190345208,TP. Hà Nội,,,,,18800000__14530000,14530000__18800000,"21.04517,105.76025__21.21342,105.80485","21.04517,105.76025__21.21342,105.80485"
18831000,PGD Vinhomes Mỹ Đình,105.7616254,21.0355837,14530000,PGD Nội Bài,105.8048505,21.2134158,25.8,20.27592600178679,TP. Hà Nội,,,,,18831000__14530000,14530000__18831000,"21.03558,105.76163__21.21342,105.80485","21.03558,105.76163__21.21342,105.80485"
18832000,PGD Trần Khánh Dư,105.8626193,21.0142367,14530000,PGD Nội Bài,105.8048505,21.2134158,29.7,22.9440444983227,TP. Hà Nội,,,,,18832000__14530000,14530000__18832000,"21.01424,105.86262__21.21342,105.80485","21.01424,105.86262__21.21342,105.80485"
18833000,PGD Xuân La,105.8089683,21.0620134,14530000,PGD Nội Bài,105.8048505,21.2134158,22.2,16.84059479968271,TP. Hà Nội,,,,,18833000__14530000,14530000__18833000,"21.06201,105.80897__21.21342,105.80485","21.06201,105.80897__21.21342,105.80485"
18834000,PGD Hinode Royal Park,105.7136789,21.0574579,14530000,PGD Nội Bài,105.8048505,21.2134158,33.7,19.75218019913956,TP. Hà Nội,,,,,18834000__14530000,14530000__18834000,"21.05746,105.71368__21.21342,105.80485","21.05746,105.71368__21.21342,105.80485"
18900000,CN Tràng An,105.8506869,21.0116375,14530000,PGD Nội Bài,105.8048505,21.2134158,36.0,22.93497859684451,TP. Hà Nội,,,,,18900000__14530000,14530000__18900000,"21.01164,105.85069__21.21342,105.80485","21.01164,105.85069__21.21342,105.80485"
18930000,PGD Yên Thái,105.8144307,21.0446044,14530000,PGD Nội Bài,105.8048505,21.2134158,26.1,18.79725262066298,TP. Hà Nội,,,,,18930000__14530000,14530000__18930000,"21.04460,105.81443__21.21342,105.80485","21.04460,105.81443__21.21342,105.80485"
18933000,PGD Trần Bình,105.7759371,21.0300786,14530000,PGD Nội Bài,105.8048505,21.2134158,24.8,20.60558036327511,TP. Hà Nội,,,,,18933000__14530000,14530000__18933000,"21.03008,105.77594__21.21342,105.80485","21.03008,105.77594__21.21342,105.80485"
18934000,PGD Hoàng Quốc Việt,105.7979281,21.0468722,14530000,PGD Nội Bài,105.8048505,21.2134158,24.6,18.53271637330964,TP. Hà Nội,,,,,18934000__14530000,14530000__18934000,"21.04687,105.79793__21.21342,105.80485","21.04687,105.79793__21.21342,105.80485"
26430000,PGD Đô Thành,105.7940899,21.0096624,14530000,PGD Nội Bài,105.8048505,21.2134158,28.9,22.68382404452144,TP. Hà Nội,,,,,26430000__14530000,14530000__26430000,"21.00966,105.79409__21.21342,105.80485","21.00966,105.79409__21.21342,105.80485"
26431000,PGD Mê Linh,105.7323176,21.175049,14530000,PGD Nội Bài,105.8048505,21.2134158,13.5,8.645642316855833,TP. Hà Nội,,,,,26431000__14530000,14530000__26431000,"21.17505,105.73232__21.21342,105.80485","21.17505,105.73232__21.21342,105.80485"
26433000,PGD Tiền Phong,105.762009,21.1565416,14530000,PGD Nội Bài,105.8048505,21.2134158,11.6,7.728146721004722,TP. Hà Nội,,,,,26433000__14530000,14530000__26433000,"21.15654,105.76201__21.21342,105.80485","21.15654,105.76201__21.21342,105.80485"
26436000,PGD Thăng Long Quang Minh,105.7782065,21.1181697,14530000,PGD Nội Bài,105.8048505,21.2134158,16.3,10.94531605841408,TP. Hà Nội,,,,,26436000__14530000,14530000__26436000,"21.11817,105.77821__21.21342,105.80485","21.11817,105.77821__21.21342,105.80485"
26437000,PGD Nghĩa Đô,105.7707326,21.0732711,14530000,PGD Nội Bài,105.8048505,21.2134158,21.3,15.98003779712034,TP. Hà Nội,,,,,26437000__14530000,14530000__26437000,"21.07327,105.77073__21.21342,105.80485","21.07327,105.77073__21.21342,105.80485"
32000000,CN Thành An,105.7625489,20.9756127,14530000,PGD Nội Bài,105.8048505,21.2134158,32.5,26.80419293815135,TP. Hà Nội,,,,,32000000__14530000,14530000__32000000,"20.97561,105.76255__21.21342,105.80485","20.97561,105.76255__21.21342,105.80485"
32030000,PGD La Phù,105.7290427,20.9897546,14530000,PGD Nội Bài,105.8048505,21.2134158,34.7,26.08374740091599,TP. Hà Nội,,,,,32030000__14530000,14530000__32030000,"20.98975,105.72904__21.21342,105.80485","20.98975,105.72904__21.21342,105.80485"
32031000,PGD Phú Mỹ,105.6650946,20.9293704,14530000,PGD Nội Bài,105.8048505,21.2134158,46.0,34.75419292463786,TP. Hà Nội,,,,,32031000__14530000,14530000__32031000,"20.92937,105.66509__21.21342,105.80485","20.92937,105.66509__21.21342,105.80485"
32032000,PGD Quốc Oai,105.6409498,20.9993218,14530000,PGD Nội Bài,105.8048505,21.2134158,42.4,29.25424043489947,TP. Hà Nội,,,,,32032000__14530000,14530000__32032000,"20.99932,105.64095__21.21342,105.80485","20.99932,105.64095__21.21342,105.80485"
32034000,PGD Hà Đông,105.770002,20.9658888,14530000,PGD Nội Bài,105.8048505,21.2134158,33.9,27.76018541722889,TP. Hà Nội,,,,,32034000__14530000,14530000__32034000,"20.96589,105.77000__21.21342,105.80485","20.96589,105.77000__21.21342,105.80485"
32036000,PGD Thanh Trì,105.8451667,20.9449444,14530000,PGD Nội Bài,105.8048505,21.2134158,38.2,30.14429323713568,TP. Hà Nội,,,,,32036000__14530000,14530000__32036000,"20.94494,105.84517__21.21342,105.80485","20.94494,105.84517__21.21342,105.80485"
32037000,PGD Thanh Niên,105.8406691,21.0489923,14530000,PGD Nội Bài,105.8048505,21.2134158,25.2,18.65667914608264,TP. Hà Nội,,,,,32037000__14530000,14530000__32037000,"21.04899,105.84067__21.21342,105.80485","21.04899,105.84067__21.21342,105.80485"
32038000,PGD Xuân Thủy,105.7916411,21.0160609,14530000,PGD Nội Bài,105.8048505,21.2134158,28.2,21.98759863192083,TP. Hà Nội,,,,,32038000__14530000,14530000__32038000,"21.01606,105.79164__21.21342,105.80485","21.01606,105.79164__21.21342,105.80485"
32200000,CN Đô Thành,105.7755539,20.9755068,14530000,PGD Nội Bài,105.8048505,21.2134158,32.4,26.6282957291412,TP. Hà Nội,,,,,32200000__14530000,14530000__32200000,"20.97551,105.77555__21.21342,105.80485","20.97551,105.77555__21.21342,105.80485"
32230000,PGD số 01,105.6770079,21.0815254,14530000,PGD Nội Bài,105.8048505,21.2134158,34.1,19.77006523739236,TP. Hà Nội,,,,,32230000__14530000,14530000__32230000,"21.08153,105.67701__21.21342,105.80485","21.08153,105.67701__21.21342,105.80485"
32231000,PGD Hoàng Văn Thụ,105.7788826,20.9739617,14530000,PGD Nội Bài,105.8048505,21.2134158,35.1,26.76202354558136,TP. Hà Nội,,,,,32231000__14530000,14530000__32231000,"20.97396,105.77888__21.21342,105.80485","20.97396,105.77888__21.21342,105.80485"
32232000,PGD Nhuệ Giang,105.7568642,20.9719329,14530000,PGD Nội Bài,105.8048505,21.2134158,33.2,27.3092672417674,TP. Hà Nội,,,,,32232000__14530000,14530000__32232000,"20.97193,105.75686__21.21342,105.80485","20.97193,105.75686__21.21342,105.80485"
32233000,PGD Văn Phú,105.770088,20.956409,14530000,PGD Nội Bài,105.8048505,21.2134158,35.7,28.80453609472821,TP. Hà Nội,,,,,32233000__14530000,14530000__32233000,"20.95641,105.77009__21.21342,105.80485","20.95641,105.77009__21.21342,105.80485"
32230000,PGD số 01,105.6770079,21.0815254,14533000,PGD Bắc Hà,105.8928539,21.0605622,35.0,22.51714017393918,TP. Hà Nội,,,,,32230000__14533000,14533000__32230000,"21.08153,105.67701__21.06056,105.89285","21.06056,105.89285__21.08153,105.67701"
32231000,PGD Hoàng Văn Thụ,105.7788826,20.9739617,14533000,PGD Bắc Hà,105.8928539,21.0605622,19.5,15.25368911679072,TP. Hà Nội,,,,,32231000__14533000,14533000__32231000,"20.97396,105.77888__21.06056,105.89285","20.97396,105.77888__21.06056,105.89285"
32232000,PGD Nhuệ Giang,105.7568642,20.9719329,14533000,PGD Bắc Hà,105.8928539,21.0605622,22.5,17.21540190853042,TP. Hà Nội,,,,,32232000__14533000,14533000__32232000,"20.97193,105.75686__21.06056,105.89285","20.97193,105.75686__21.06056,105.89285"
32233000,PGD Văn Phú,105.770088,20.956409,14533000,PGD Bắc Hà,105.8928539,21.0605622,22.2,17.21987752835837,TP. Hà Nội,,,,,32233000__14533000,14533000__32233000,"20.95641,105.77009__21.06056,105.89285","20.95641,105.77009__21.06056,105.89285"
32234000,PGD Nam Tân,105.7569267,20.9479254,14533000,PGD Bắc Hà,105.8928539,21.0605622,23.4,18.86695602269642,TP. Hà Nội,,,,,32234000__14533000,14533000__32234000,"20.94793,105.75693__21.06056,105.89285","20.94793,105.75693__21.06056,105.89285"
32400000,CN Quang Trung,105.7853611,20.9787911,14533000,PGD Bắc Hà,105.8928539,21.0605622,18.7,14.39302821373883,TP. Hà Nội,,,,,32400000__14533000,14533000__32400000,"20.97879,105.78536__21.06056,105.89285","20.97879,105.78536__21.06056,105.89285"
32430000,PGD An Khánh,105.7320396,21.0043752,14533000,PGD Bắc Hà,105.8928539,21.0605622,26.4,17.82143002572742,TP. Hà Nội,,,,,32430000__14533000,14533000__32430000,"21.00438,105.73204__21.06056,105.89285","21.00438,105.73204__21.06056,105.89285"
32433000,PGD Phúc La,105.793223,20.962332,14533000,PGD Bắc Hà,105.8928539,21.0605622,21.5,15.04190164369242,TP. Hà Nội,,,,,32433000__14533000,14533000__32433000,"20.96233,105.79322__21.06056,105.89285","20.96233,105.79322__21.06056,105.89285"
32435000,PGD Việt Phát,105.773428,20.9692627,14533000,PGD Bắc Hà,105.8928539,21.0605622,20.3,16.02285749448162,TP. Hà Nội,,,,,32435000__14533000,14533000__32435000,"20.96926,105.77343__21.06056,105.89285","20.96926,105.77343__21.06056,105.89285"
32436000,PGD Đại Kim,105.8210842,20.9724783,14533000,PGD Bắc Hà,105.8928539,21.0605622,20.8,12.30559216335033,TP. Hà Nội,,,,,32436000__14533000,14533000__32436000,"20.97248,105.82108__21.06056,105.89285","20.97248,105.82108__21.06056,105.89285"
32600000,CN Thăng Long,105.782865,21.015783,14533000,PGD Bắc Hà,105.8928539,21.0605622,20.7,12.45367114777431,TP. Hà Nội,,,,,32600000__14533000,14533000__32600000,"21.01578,105.78287__21.06056,105.89285","21.01578,105.78287__21.06056,105.89285"
32630000,PGD Đại An,105.7936961,20.9845139,14533000,PGD Bắc Hà,105.8928539,21.0605622,18.6,13.32033884215446,TP. Hà Nội,,,,,32630000__14533000,14533000__32630000,"20.98451,105.79370__21.06056,105.89285","20.98451,105.79370__21.06056,105.89285"
32631000,PGD Thành Tây,105.8011343,20.9799725,14533000,PGD Bắc Hà,105.8928539,21.0605622,18.3,13.07417620893466,TP. Hà Nội,,,,,32631000__14533000,14533000__32631000,"20.97997,105.80113__21.06056,105.89285","20.97997,105.80113__21.06056,105.89285"
32633000,PGD Hưng Phát,105.7503036,21.045557,14533000,PGD Bắc Hà,105.8928539,21.0605622,29.8,14.88659383839732,TP. Hà Nội,,,,,32633000__14533000,14533000__32633000,"21.04556,105.75030__21.06056,105.89285","21.04556,105.75030__21.06056,105.89285"
32634000,PGD Từ Liêm,105.7974311,21.035894,14533000,PGD Bắc Hà,105.8928539,21.0605622,13.9,10.27545713516474,TP. Hà Nội,,,,,32634000__14533000,14533000__32634000,"21.03589,105.79743__21.06056,105.89285","21.03589,105.79743__21.06056,105.89285"
32800000,CN Tây Thăng Long,105.7328363,21.0059239,14533000,PGD Bắc Hà,105.8928539,21.0605622,25.5,17.68403329705479,TP. Hà Nội,,,,,32800000__14533000,14533000__32800000,"21.00592,105.73284__21.06056,105.89285","21.00592,105.73284__21.06056,105.89285"
32830000,PGD Trung Chính,105.8008666,21.0094211,14533000,PGD Bắc Hà,105.8928539,21.0605622,17.3,11.1122088667634,TP. Hà Nội,,,,,32830000__14533000,14533000__32830000,"21.00942,105.80087__21.06056,105.89285","21.00942,105.80087__21.06056,105.89285"
32831000,PGD Bình Phú,105.6134442,21.0168412,14533000,PGD Bắc Hà,105.8928539,21.0605622,37.6,29.40252454128511,TP. Hà Nội,,,,,32831000__14533000,14533000__32831000,"21.01684,105.61344__21.06056,105.89285","21.01684,105.61344__21.06056,105.89285"
32832000,PGD Chương Mỹ,105.7115107,20.9263435,14533000,PGD Bắc Hà,105.8928539,21.0605622,29.1,24.02405461847564,TP. Hà Nội,,,,,32832000__14533000,14533000__32832000,"20.92634,105.71151__21.06056,105.89285","20.92634,105.71151__21.06056,105.89285"
32834000,PGD Xuân Mai,105.5765428,20.8985516,14533000,PGD Bắc Hà,105.8928539,21.0605622,49.1,37.4570774366868,TP. Hà Nội,,,,,32834000__14533000,14533000__32834000,"20.89855,105.57654__21.06056,105.89285","20.89855,105.57654__21.06056,105.89285"
14600000,CN Tây Hà Nội,105.7733339,21.0376276,14534000,PGD Sông Cầu,105.8677237,21.3129019,37.8,32.13568731490632,TP. Hà Nội,,,,,14600000__14534000,14534000__14600000,"21.03763,105.77333__21.31290,105.86772","21.03763,105.77333__21.31290,105.86772"
14630000,PGD Trung Hoà,105.7743892,21.0421264,14534000,PGD Sông Cầu,105.8677237,21.3129019,37.1,31.62587469816425,TP. Hà Nội,,,,,14630000__14534000,14534000__14630000,"21.04213,105.77439__21.31290,105.86772","21.04213,105.77439__21.31290,105.86772"
14632000,PGD Thành Thái,105.7941957,21.0288108,14534000,PGD Sông Cầu,105.8677237,21.3129019,36.7,32.4965067974379,TP. Hà Nội,,,,,14632000__14534000,14534000__14632000,"21.02881,105.79420__21.31290,105.86772","21.02881,105.79420__21.31290,105.86772"
14633000,PGD Hoài Đức,105.7073133,21.0703111,14534000,PGD Sông Cầu,105.8677237,21.3129019,43.1,31.68944523223415,TP. Hà Nội,,,,,14633000__14534000,14534000__14633000,"21.07031,105.70731__21.31290,105.86772","21.07031,105.70731__21.31290,105.86772"
14635000,PGD Bắc Từ Liêm,105.7649134,21.0405775,14534000,PGD Sông Cầu,105.8677237,21.3129019,38.4,32.10264075126459,TP. Hà Nội,,,,,14635000__14534000,14534000__14635000,"21.04058,105.76491__21.31290,105.86772","21.04058,105.76491__21.31290,105.86772"
14636000,PGD Trần Đăng Ninh,105.7917973,21.0394061,14534000,PGD Sông Cầu,105.8677237,21.3129019,34.9,31.4137958646069,TP. Hà Nội,,,,,14636000__14534000,14534000__14636000,"21.03941,105.79180__21.31290,105.86772","21.03941,105.79180__21.31290,105.86772"
18800000,CN Hà Thành,105.7602524,21.0451734,14534000,PGD Sông Cầu,105.8677237,21.3129019,39.5,31.78716991305408,TP. Hà Nội,,,,,18800000__14534000,14534000__18800000,"21.04517,105.76025__21.31290,105.86772","21.04517,105.76025__21.31290,105.86772"
18831000,PGD Vinhomes Mỹ Đình,105.7616254,21.0355837,14534000,PGD Sông Cầu,105.8677237,21.3129019,39.2,32.73997321806941,TP. Hà Nội,,,,,18831000__14534000,14534000__18831000,"21.03558,105.76163__21.31290,105.86772","21.03558,105.76163__21.31290,105.86772"
18832000,PGD Trần Khánh Dư,105.8626193,21.0142367,14534000,PGD Sông Cầu,105.8677237,21.3129019,49.6,33.21427273075088,TP. Hà Nội,,,,,18832000__14534000,14534000__18832000,"21.01424,105.86262__21.31290,105.86772","21.01424,105.86262__21.31290,105.86772"
18833000,PGD Xuân La,105.8089683,21.0620134,14534000,PGD Sông Cầu,105.8677237,21.3129019,30.9,28.55486735364043,TP. Hà Nội,,,,,18833000__14534000,14534000__18833000,"21.06201,105.80897__21.31290,105.86772","21.06201,105.80897__21.31290,105.86772"
18834000,PGD Hinode Royal Park,105.7136789,21.0574579,14534000,PGD Sông Cầu,105.8677237,21.3129019,45.3,32.5864359605797,TP. Hà Nội,,,,,18834000__14534000,14534000__18834000,"21.05746,105.71368__21.31290,105.86772","21.05746,105.71368__21.31290,105.86772"
18900000,CN Tràng An,105.8506869,21.0116375,14534000,PGD Sông Cầu,105.8677237,21.3129019,50.9,33.54562453156696,TP. Hà Nội,,,,,18900000__14534000,14534000__18900000,"21.01164,105.85069__21.31290,105.86772","21.01164,105.85069__21.31290,105.86772"
18930000,PGD Yên Thái,105.8144307,21.0446044,14534000,PGD Sông Cầu,105.8677237,21.3129019,34.8,30.34072997163029,TP. Hà Nội,,,,,18930000__14534000,14534000__18930000,"21.04460,105.81443__21.31290,105.86772","21.04460,105.81443__21.31290,105.86772"
18933000,PGD Trần Bình,105.7759371,21.0300786,14534000,PGD Sông Cầu,105.8677237,21.3129019,38.2,32.85708938117278,TP. Hà Nội,,,,,18933000__14534000,14534000__18933000,"21.03008,105.77594__21.31290,105.86772","21.03008,105.77594__21.31290,105.86772"
18934000,PGD Hoàng Quốc Việt,105.7979281,21.0468722,14534000,PGD Sông Cầu,105.8677237,21.3129019,33.4,30.45347100642119,TP. Hà Nội,,,,,18934000__14534000,14534000__18934000,"21.04687,105.79793__21.31290,105.86772","21.04687,105.79793__21.31290,105.86772"
26430000,PGD Đô Thành,105.7940899,21.0096624,14534000,PGD Sông Cầu,105.8677237,21.3129019,37.6,34.57242222825456,TP. Hà Nội,,,,,26430000__14534000,14534000__26430000,"21.00966,105.79409__21.31290,105.86772","21.00966,105.79409__21.31290,105.86772"
26431000,PGD Mê Linh,105.7323176,21.175049,14534000,PGD Sông Cầu,105.8677237,21.3129019,26.9,20.78216187629252,TP. Hà Nội,,,,,26431000__14534000,14534000__26431000,"21.17505,105.73232__21.31290,105.86772","21.17505,105.73232__21.31290,105.86772"
